City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Havoysund,NO,2022-02-06 17:29:18,70.9963,24.6622,30.43,74,30,29.1
294,Qaanaaq,GL,2022-02-06 17:29:18,77.484,-69.3632,-12.89,61,65,8.14
295,Inirida,CO,2022-02-06 17:29:18,3.8653,-67.9239,86.18,68,81,3.36
296,Cidreira,BR,2022-02-06 17:26:57,-30.1811,-50.2056,81.48,51,18,12.66
297,Cape Town,ZA,2022-02-06 17:21:38,-33.9258,18.4232,75.88,51,0,1.01
298,Cidreira,BR,2022-02-06 17:26:57,-30.1811,-50.2056,81.48,51,18,12.66
299,Bafia,CM,2022-02-06 17:29:19,4.75,11.2333,87.89,17,13,1.3
300,Skibbereen,IE,2022-02-06 17:29:19,51.55,-9.2667,51.12,81,86,20.96
301,Hermanus,ZA,2022-02-06 17:23:10,-34.4187,19.2345,73.9,79,7,9.53
302,Klaksvik,FO,2022-02-06 17:29:14,62.2266,-6.589,36.52,61,87,37.51
303,Sindor,RU,2022-02-06 17:29:20,62.8629,51.8905,15.33,92,99,8.72
304,Torbay,CA,2022-02-06 17:23:21,47.6666,-52.7314,17.76,84,100,17.27
305,Ribeira Grande,PT,2022-02-06 17:23:13,38.5167,-28.7,63.0,82,40,11.5
306,Cape Town,ZA,2022-02-06 17:21:38,-33.9258,18.4232,75.88,51,0,1.01
307,Jasa Tomic,RS,2022-02-06 17:29:20,45.4469,20.8553,48.25,70,55,8.59
308,Husavik,IS,2022-02-06 17:29:21,66.0449,-17.3389,26.51,87,100,11.25
309,Nur,PL,2022-02-06 17:29:21,52.6683,22.3221,40.78,97,100,17.49
310,Santa Helena De Goias,BR,2022-02-06 17:29:21,-17.8136,-50.5969,84.49,63,54,5.55
311,Sur,OM,2022-02-06 17:29:22,22.5667,59.5289,71.74,71,0,8.25
312,Sao Filipe,CV,2022-02-06 17:23:36,14.8961,-24.4956,75.13,68,0,10.58
313,Ribeira Grande,PT,2022-02-06 17:23:13,38.5167,-28.7,63.0,82,40,11.5
314,Ushuaia,AR,2022-02-06 17:20:11,-54.8,-68.3,55.06,58,75,5.75
315,Ponta Do Sol,PT,2022-02-06 17:22:29,32.6667,-17.1,66.13,52,11,12.06
316,Ostrovnoy,RU,2022-02-06 17:25:38,68.0531,39.5131,14.68,85,100,22.1
317,Qaanaaq,GL,2022-02-06 17:29:18,77.484,-69.3632,-12.89,61,65,8.14
318,Palmares Do Sul,BR,2022-02-06 17:30:23,-30.2578,-50.5097,80.2,49,6,12.66
319,Saint Albans,GB,2022-02-06 17:30:23,51.75,-0.3333,50.52,71,75,21.85
320,Piranshahr,IR,2022-02-06 17:30:24,36.701,45.1413,22.12,92,36,4.97
321,Tazovskiy,RU,2022-02-06 17:30:24,67.4667,78.7,-22.85,100,95,3.74
322,Shahdadkot,PK,2022-02-06 17:30:24,27.8477,67.9055,63.99,29,55,7.23
323,Ushuaia,AR,2022-02-06 17:20:11,-54.8,-68.3,55.06,58,75,5.75
324,Adrar,MR,2022-02-06 17:30:25,20.5022,-10.0711,78.24,7,0,7.52
325,Hit,IQ,2022-02-06 17:23:39,33.6416,42.8251,57.85,42,52,4.16
326,Ushuaia,AR,2022-02-06 17:20:11,-54.8,-68.3,55.06,58,75,5.75
327,Yendi,GH,2022-02-06 17:30:25,9.4427,-0.0099,92.28,11,1,3.96
328,Kaoma,ZM,2022-02-06 17:30:26,-14.7833,24.8,66.0,97,100,4.47
329,Necochea,AR,2022-02-06 17:28:48,-38.5473,-58.7368,64.04,74,95,19.86
330,Ilulissat,GL,2022-02-06 17:22:39,69.2167,-51.1,1.42,46,100,6.91
331,Pangnirtung,CA,2022-02-06 17:22:10,66.1451,-65.7125,-31.0,61,40,2.3
332,Ilulissat,GL,2022-02-06 17:22:39,69.2167,-51.1,1.42,46,100,6.91
333,Pithapuram,IN,2022-02-06 17:30:27,17.1167,82.2667,69.37,75,33,3.51
334,Dikson,RU,2022-02-06 17:28:04,73.5069,80.5464,-21.78,99,68,8.68
335,Barentu,ER,2022-02-06 17:30:27,15.1139,37.5928,66.9,35,2,6.51
336,Punta Arenas,CL,2022-02-06 17:21:25,-53.15,-70.9167,69.91,46,75,17.27
337,Jamestown,US,2022-02-06 17:18:41,42.097,-79.2353,31.51,40,0,8.01
338,Ushuaia,AR,2022-02-06 17:20:11,-54.8,-68.3,55.06,58,75,5.75
339,Upernavik,GL,2022-02-06 17:28:13,72.7868,-56.1549,-9.54,93,100,5.44
340,Port Blair,IN,2022-02-06 17:30:28,11.6667,92.75,80.64,83,20,8.05
341,Dikson,RU,2022-02-06 17:28:04,73.5069,80.5464,-21.78,99,68,8.68
342,Pangody,RU,2022-02-06 17:30:28,65.85,74.4859,-20.65,100,67,3.18
343,Havelock,US,2022-02-06 17:30:29,34.8791,-76.9013,48.97,69,40,4.0
344,Port Alfred,ZA,2022-02-06 17:22:28,-33.5906,26.891,76.17,81,0,30.58
345,Rio Brilhante,BR,2022-02-06 17:27:36,-21.8019,-54.5464,83.88,62,98,8.55
346,East London,ZA,2022-02-06 17:23:31,-33.0153,27.9116,74.34,88,40,16.11
347,Sylacauga,US,2022-02-06 17:30:29,33.1732,-86.2516,52.83,45,100,0.0
348,Carlisle,US,2022-02-06 17:30:29,40.2015,-77.1889,32.99,55,93,1.99
349,Nanortalik,GL,2022-02-06 17:24:44,60.1432,-45.2371,13.73,72,100,18.48
350,Laguna,US,2022-02-06 17:30:30,38.421,-121.4238,59.5,73,0,1.01
351,Kutum,SD,2022-02-06 17:30:30,14.2,24.6667,59.09,15,45,11.68
352,Kyzyl-Suu,KG,2022-02-06 17:30:30,42.3414,78.0056,22.08,70,100,6.08
353,Port Alfred,ZA,2022-02-06 17:22:28,-33.5906,26.891,76.17,81,0,30.58
354,Torbay,CA,2022-02-06 17:23:21,47.6666,-52.7314,17.76,84,100,17.27
355,Polis,CY,2022-02-06 17:30:31,35.0367,32.4264,57.02,92,64,2.04
356,Kulhudhuffushi,MV,2022-02-06 17:22:44,6.6221,73.07,80.87,67,80,9.62
357,Qaanaaq,GL,2022-02-06 17:29:18,77.484,-69.3632,-12.89,61,65,8.14
358,Dikson,RU,2022-02-06 17:28:04,73.5069,80.5464,-21.78,99,68,8.68
359,Kangaatsiaq,GL,2022-02-06 17:30:31,68.3065,-53.4641,0.27,94,100,6.67
360,Hermanus,ZA,2022-02-06 17:23:10,-34.4187,19.2345,73.9,79,7,9.53
361,Nanortalik,GL,2022-02-06 17:24:44,60.1432,-45.2371,13.73,72,100,18.48
362,Saint-Philippe,RE,2022-02-06 17:23:31,-21.3585,55.7679,80.15,81,99,15.7
363,Ushuaia,AR,2022-02-06 17:20:11,-54.8,-68.3,55.06,58,75,5.75
364,Adrar,MR,2022-02-06 17:30:25,20.5022,-10.0711,78.24,7,0,7.52
365,Ushuaia,AR,2022-02-06 17:20:11,-54.8,-68.3,55.06,58,75,5.75
366,Dikson,RU,2022-02-06 17:28:04,73.5069,80.5464,-21.78,99,68,8.68
367,Cockburn Town,TC,2022-02-06 17:31:22,21.4612,-71.1419,78.76,47,40,10.36
368,Longyearbyen,SJ,2022-02-06 17:20:34,78.2186,15.6401,19.24,63,40,19.57
369,Saverne,FR,2022-02-06 17:31:33,48.8333,7.25,45.12,89,100,28.05
370,Upernavik,GL,2022-02-06 17:28:13,72.7868,-56.1549,-9.54,93,100,5.44
371,Divnoye,RU,2022-02-06 17:31:33,45.9089,43.3547,33.1,97,99,22.75
372,Mantua,IT,2022-02-06 17:31:33,45.1667,10.7833,48.81,93,64,6.11
373,Kochubey,RU,2022-02-06 17:31:33,44.3861,46.5825,35.82,62,97,3.11
374,Camacha,PT,2022-02-06 17:31:34,33.0833,-16.3333,61.54,67,75,17.27
375,Kavaratti,IN,2022-02-06 17:31:34,10.5669,72.642,78.24,67,44,9.55
376,Mubi,NG,2022-02-06 17:31:35,10.2676,13.2644,77.49,16,0,4.88
377,Torbay,CA,2022-02-06 17:23:21,47.6666,-52.7314,17.76,84,100,17.27
378,Hermanus,ZA,2022-02-06 17:23:10,-34.4187,19.2345,73.9,79,7,9.53
379,Busselton,AU,2022-02-06 17:18:44,-33.65,115.3333,55.09,66,77,18.95
380,Toamasina,MG,2022-02-06 17:31:35,-18.1667,49.3833,82.4,78,40,5.75
381,Punta Arenas,CL,2022-02-06 17:21:25,-53.15,-70.9167,69.91,46,75,17.27
382,Upernavik,GL,2022-02-06 17:28:13,72.7868,-56.1549,-9.54,93,100,5.44
383,Valley,US,2022-02-06 17:31:36,45.1277,-116.1262,29.12,78,10,3.74
384,Porto Novo,BJ,2022-02-06 17:31:36,6.4965,2.6036,85.82,71,68,8.55
385,Kumluca,TR,2022-02-06 17:31:36,36.3703,30.2869,48.67,64,50,5.7
386,Olinda,BR,2022-02-06 17:22:22,-8.0089,-34.8553,85.73,58,20,9.22
387,Tiznit,MA,2022-02-06 17:31:37,29.5833,-9.5,67.57,29,11,4.94
388,Watford,GB,2022-02-06 17:31:37,51.6553,-0.396,49.78,71,20,18.41
389,Saint-Philippe,RE,2022-02-06 17:23:31,-21.3585,55.7679,80.15,81,99,15.7
390,Georgetown,MY,2022-02-06 17:21:14,5.4112,100.3354,77.95,94,40,0.0
391,Torbay,CA,2022-02-06 17:23:21,47.6666,-52.7314,17.76,84,100,17.27
392,Jamestown,US,2022-02-06 17:18:41,42.097,-79.2353,31.51,40,0,8.01
393,Tolstoy-Yurt,RU,2022-02-06 17:31:38,43.4444,45.7722,32.32,80,0,8.95
394,Aguimes,ES,2022-02-06 17:31:38,27.9054,-15.4461,68.67,71,20,21.85
395,Setermoen,NO,2022-02-06 17:31:39,68.861,18.3486,28.36,88,99,7.96
396,Arraial Do Cabo,BR,2022-02-06 17:23:37,-22.9661,-42.0278,91.36,58,0,18.41
397,Port Alfred,ZA,2022-02-06 17:22:28,-33.5906,26.891,76.17,81,0,30.58
398,Bojnurd,IR,2022-02-06 17:31:39,37.4747,57.329,30.15,80,40,4.61
399,Olafsvik,IS,2022-02-06 17:30:58,64.8945,-23.7142,28.18,70,86,16.71
400,Viedma,AR,2022-02-06 17:23:35,-40.8135,-62.9967,72.81,31,15,7.31
401,Urumqi,CN,2022-02-06 17:32:40,43.801,87.6005,-1.25,78,6,0.0
402,Saint-Philippe,RE,2022-02-06 17:23:31,-21.3585,55.7679,80.15,81,99,15.7
403,Cape Town,ZA,2022-02-06 17:30:45,-33.9258,18.4232,74.88,53,0,1.01
404,Lesnoy,RU,2022-02-06 17:32:40,57.6198,63.0784,11.07,94,100,5.66
405,Dhanwar,IN,2022-02-06 17:32:40,24.4167,85.9833,57.09,60,5,2.55
406,Tasiilaq,GL,2022-02-06 17:32:41,65.6145,-37.6368,23.16,60,100,30.91
407,Namibe,AO,2022-02-06 17:32:41,-15.1961,12.1522,74.7,70,79,13.87
408,Longyearbyen,SJ,2022-02-06 17:32:42,78.2186,15.6401,19.24,63,40,12.66
409,Rocha,UY,2022-02-06 17:25:56,-34.4833,-54.3333,73.33,40,71,17.43
410,Sabya,SA,2022-02-06 17:32:42,17.1495,42.6254,78.42,65,18,9.19
411,Mahebourg,MU,2022-02-06 17:25:52,-20.4081,57.7,79.25,83,40,11.5
412,Jamestown,US,2022-02-06 17:29:04,42.097,-79.2353,31.51,40,0,5.01
413,Vadodara,IN,2022-02-06 17:30:25,22.3,73.2,68.56,23,1,4.38
414,Mahebourg,MU,2022-02-06 17:25:52,-20.4081,57.7,79.25,83,40,11.5
415,Bredasdorp,ZA,2022-02-06 17:24:41,-34.5322,20.0403,74.52,60,25,8.05
416,Saint-Philippe,RE,2022-02-06 17:23:31,-21.3585,55.7679,80.15,81,99,15.7
417,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
418,Sakakah,SA,2022-02-06 17:32:43,29.9697,40.2064,53.17,49,4,8.68
419,Jamestown,US,2022-02-06 17:29:04,42.097,-79.2353,31.51,40,0,5.01
420,Hermanus,ZA,2022-02-06 17:23:10,-34.4187,19.2345,73.9,79,7,9.53
421,Port Alfred,ZA,2022-02-06 17:32:44,-33.5906,26.891,75.43,82,3,28.25
422,Ilulissat,GL,2022-02-06 17:22:39,69.2167,-51.1,1.42,46,100,6.91
423,Bandundu,CD,2022-02-06 17:32:44,-3.3167,17.3667,79.5,63,75,3.96
424,Imbituba,BR,2022-02-06 17:32:05,-28.24,-48.6703,84.09,74,27,12.59
425,Harper,LR,2022-02-06 17:27:56,4.375,-7.7169,82.9,69,84,10.49
426,Tripoli,LY,2022-02-06 17:32:45,32.8752,13.1875,59.72,78,92,11.14
427,Berlevag,NO,2022-02-06 17:32:45,70.8578,29.0864,24.8,85,57,19.57
428,Adrar,MR,2022-02-06 17:30:25,20.5022,-10.0711,78.24,7,0,7.52
429,Jacmel,HT,2022-02-06 17:32:45,18.2342,-72.5347,85.84,56,1,8.14
430,Kongolo,CD,2022-02-06 17:32:46,-5.3833,27.0,71.53,93,94,1.41
431,Afonso Claudio,BR,2022-02-06 17:32:46,-20.0742,-41.1239,78.26,84,61,5.79
432,Arraial Do Cabo,BR,2022-02-06 17:23:37,-22.9661,-42.0278,91.36,58,0,18.41
433,Mapiripan,CO,2022-02-06 17:32:46,2.8892,-72.1256,92.8,37,83,7.27
434,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
435,Gornopravdinsk,RU,2022-02-06 17:32:47,60.05,69.9,11.68,95,99,6.96
436,Saint-Philippe,RE,2022-02-06 17:23:31,-21.3585,55.7679,80.15,81,99,15.7
437,Busselton,AU,2022-02-06 17:18:44,-33.65,115.3333,55.09,66,77,18.95
438,Rundu,NA,2022-02-06 17:32:47,-17.9333,19.7667,70.7,78,85,3.27
439,Madimba,TZ,2022-02-06 17:32:47,-10.4,40.3333,79.54,82,61,8.23
440,Cidreira,BR,2022-02-06 17:26:57,-30.1811,-50.2056,81.48,51,18,12.66
441,Corinto,GR,2022-02-06 17:32:48,37.9407,22.9573,56.89,71,87,4.41
442,Saint George,US,2022-02-06 17:23:24,37.1041,-113.5841,48.34,32,0,4.0
443,Saint-Pierre,RE,2022-02-06 17:32:48,-21.3393,55.4781,80.24,78,0,4.61
444,Jamestown,US,2022-02-06 17:29:04,42.097,-79.2353,31.51,40,0,5.01
445,Quatre Cocos,MU,2022-02-06 17:33:49,-20.2078,57.7625,79.09,82,58,10.67
446,Bielsko-Biala,PL,2022-02-06 17:33:49,49.8224,19.0469,40.08,82,99,18.68
447,Pisco,PE,2022-02-06 17:25:55,-13.7,-76.2167,71.02,83,40,9.22
448,Thompson,CA,2022-02-06 17:33:49,55.7435,-97.8558,-21.84,69,20,3.44
449,Mananjary,MG,2022-02-06 17:33:50,-21.2167,48.3333,78.67,92,100,12.46
450,Yurginskoye,RU,2022-02-06 17:33:50,56.8189,67.3921,4.93,86,100,7.18
451,Hermanus,ZA,2022-02-06 17:33:50,-34.4187,19.2345,71.91,88,6,7.72
452,Pangnirtung,CA,2022-02-06 17:22:10,66.1451,-65.7125,-31.0,61,40,2.3
453,Hermanus,ZA,2022-02-06 17:33:50,-34.4187,19.2345,71.91,88,6,7.72
454,Shache,CN,2022-02-06 17:33:51,38.4167,77.2406,32.72,57,100,4.5
455,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
456,Umm Lajj,SA,2022-02-06 17:33:51,25.0213,37.2685,68.16,48,0,21.07
457,Rampur,IN,2022-02-06 17:33:52,28.8167,79.0333,52.03,68,7,3.67
458,Georgetown,MY,2022-02-06 17:21:14,5.4112,100.3354,77.95,94,40,0.0
459,Saint-Philippe,RE,2022-02-06 17:33:52,-21.3585,55.7679,80.15,80,96,15.08
460,Tubuala,PA,2022-02-06 17:33:52,9.5167,-79.0333,90.55,68,21,12.91
461,Dikson,RU,2022-02-06 17:28:04,73.5069,80.5464,-21.78,99,68,8.68
462,Vila Velha,BR,2022-02-06 17:32:44,-20.3297,-40.2925,87.75,74,20,11.01
463,Qaanaaq,GL,2022-02-06 17:29:18,77.484,-69.3632,-12.89,61,65,8.14
464,Opuwo,NA,2022-02-06 17:33:53,-18.0607,13.84,76.98,34,97,5.61
465,Busselton,AU,2022-02-06 17:32:57,-33.65,115.3333,55.09,66,71,16.82
466,Busselton,AU,2022-02-06 17:32:57,-33.65,115.3333,55.09,66,71,16.82
467,Emba,KZ,2022-02-06 17:33:53,48.8264,58.1442,17.29,95,100,11.56
468,Saint-Francois,FR,2022-02-06 17:33:53,46.4154,3.9054,47.64,66,100,12.66
469,Vilhena,BR,2022-02-06 17:33:54,-12.7406,-60.1458,84.42,58,75,4.61
470,Port Elizabeth,ZA,2022-02-06 17:32:52,-33.918,25.5701,79.11,83,20,13.8
471,Impfondo,CG,2022-02-06 17:33:54,1.6381,18.0667,81.18,25,96,0.54
472,Andenes,NO,2022-02-06 17:33:54,69.3143,16.1194,31.98,74,20,11.5
473,Saint-Philippe,RE,2022-02-06 17:33:52,-21.3585,55.7679,80.15,80,96,15.08
474,Ventspils,LV,2022-02-06 17:33:55,57.3894,21.5606,37.33,93,40,9.22
475,Maraa,BR,2022-02-06 17:33:55,-1.8333,-65.3667,82.42,69,100,5.79
476,Jamestown,US,2022-02-06 17:29:04,42.097,-79.2353,31.51,40,0,5.01
477,Bambous Virieux,MU,2022-02-06 17:25:48,-20.3428,57.7575,79.21,83,40,11.5
478,Turukhansk,RU,2022-02-06 17:33:56,65.8167,87.9833,-14.58,100,92,3.06
479,Puebloviejo,CO,2022-02-06 17:33:56,10.9938,-74.2844,89.8,58,20,6.91
480,Carnarvon,AU,2022-02-06 17:33:56,-24.8667,113.6333,75.27,69,40,18.41
481,Ancud,CL,2022-02-06 17:33:57,-41.8697,-73.8203,78.22,69,10,6.55
482,Vestmannaeyjar,IS,2022-02-06 17:33:57,63.4427,-20.2734,31.19,69,0,11.5
483,Doliana,GR,2022-02-06 17:33:57,39.9032,20.5794,50.92,89,52,2.91
484,Hithadhoo,MV,2022-02-06 17:25:51,-0.6,73.0833,82.83,70,25,11.3
485,Kruisfontein,ZA,2022-02-06 17:22:45,-34.0033,24.7314,76.89,67,64,10.22
486,Bredasdorp,ZA,2022-02-06 17:24:41,-34.5322,20.0403,74.52,60,25,8.05
487,Obidos,BR,2022-02-06 17:33:58,-1.9175,-55.5181,87.19,61,91,3.62
488,Saint George,US,2022-02-06 17:23:24,37.1041,-113.5841,48.34,32,0,4.0
489,Watertown,US,2022-02-06 17:30:00,42.3709,-71.1828,28.35,62,0,3.0
490,Bredasdorp,ZA,2022-02-06 17:24:41,-34.5322,20.0403,74.52,60,25,8.05
491,Hambantota,LK,2022-02-06 17:34:59,6.1241,81.1185,75.79,75,98,11.39
492,Richards Bay,ZA,2022-02-06 17:34:59,-28.783,32.0377,71.92,92,21,6.02
493,Touros,BR,2022-02-06 17:25:53,-5.1989,-35.4608,90.5,54,15,12.91
494,Carutapera,BR,2022-02-06 17:34:59,-1.195,-46.02,80.91,86,88,7.81
495,Bridlington,GB,2022-02-06 17:35:00,54.0831,-0.1919,41.18,68,93,31.43
496,Ilulissat,GL,2022-02-06 17:35:00,69.2167,-51.1,1.42,46,100,6.91
497,Qaanaaq,GL,2022-02-06 17:29:18,77.484,-69.3632,-12.89,61,65,8.14
498,Ribeira Grande,PT,2022-02-06 17:35:00,38.5167,-28.7,63.0,82,40,11.5
499,Hermanus,ZA,2022-02-06 17:33:50,-34.4187,19.2345,71.91,88,6,7.72
500,Mecca,SA,2022-02-06 17:33:14,21.4267,39.8261,69.44,36,0,7.99
501,Nosy Varika,MG,2022-02-06 17:30:22,-20.5833,48.5333,78.71,91,95,9.33
502,Marsh Harbour,BS,2022-02-06 17:35:01,26.5412,-77.0636,75.15,71,96,12.41
503,Qaanaaq,GL,2022-02-06 17:29:18,77.484,-69.3632,-12.89,61,65,8.14
504,East London,ZA,2022-02-06 17:34:02,-33.0153,27.9116,74.34,88,40,16.11
505,Arraial Do Cabo,BR,2022-02-06 17:35:02,-22.9661,-42.0278,91.36,58,0,18.41
506,Roald,NO,2022-02-06 17:29:17,62.5833,6.1333,39.99,65,75,13.8
507,Luderitz,NA,2022-02-06 17:34:12,-26.6481,15.1594,67.75,80,20,6.91
508,Hithadhoo,MV,2022-02-06 17:25:51,-0.6,73.0833,82.83,70,25,11.3
509,Beyla,GN,2022-02-06 17:35:02,8.6833,-8.6333,90.05,10,3,5.08
510,Port Alfred,ZA,2022-02-06 17:32:44,-33.5906,26.891,75.43,82,3,28.25
511,Georgetown,MY,2022-02-06 17:32:07,5.4112,100.3354,76.98,94,40,0.0
512,Timon,BR,2022-02-06 17:35:03,-5.0942,-42.8367,89.38,58,75,5.75
513,San Cristobal,VE,2022-02-06 17:28:07,7.7669,-72.225,68.18,53,87,4.41
514,Hermanus,ZA,2022-02-06 17:33:50,-34.4187,19.2345,71.91,88,6,7.72
515,Margate,GB,2022-02-06 17:35:03,51.3813,1.3862,49.69,71,64,11.01
516,Hermanus,ZA,2022-02-06 17:33:50,-34.4187,19.2345,71.91,88,6,7.72
517,Hermanus,ZA,2022-02-06 17:33:50,-34.4187,19.2345,71.91,88,6,7.72
518,Ancud,CL,2022-02-06 17:33:57,-41.8697,-73.8203,78.22,69,10,6.55
519,Trelleborg,SE,2022-02-06 17:35:04,55.3751,13.1569,37.94,85,100,16.67
520,Cape Town,ZA,2022-02-06 17:30:45,-33.9258,18.4232,74.88,53,0,1.01
521,Luderitz,NA,2022-02-06 17:34:12,-26.6481,15.1594,67.75,80,20,6.91
522,Umm Lajj,SA,2022-02-06 17:33:51,25.0213,37.2685,68.16,48,0,21.07
523,Hermanus,ZA,2022-02-06 17:33:50,-34.4187,19.2345,71.91,88,6,7.72
524,Bredasdorp,ZA,2022-02-06 17:35:04,-34.5322,20.0403,74.52,60,20,8.05
525,Hithadhoo,MV,2022-02-06 17:25:51,-0.6,73.0833,82.83,70,25,11.3
526,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
527,Vila Do Maio,CV,2022-02-06 17:35:05,15.1333,-23.2167,81.39,79,0,13.38
528,Ribeira Grande,PT,2022-02-06 17:35:00,38.5167,-28.7,63.0,82,40,11.5
529,Kapelle,FR,2022-02-06 17:35:05,50.9998,2.3585,50.05,69,96,8.99
530,Jamestown,US,2022-02-06 17:29:04,42.097,-79.2353,31.51,40,0,5.01
531,Port Alfred,ZA,2022-02-06 17:32:44,-33.5906,26.891,75.43,82,3,28.25
532,Yanam,IN,2022-02-06 17:29:07,16.7333,82.2167,69.76,77,20,3.62
533,Saint-Philippe,RE,2022-02-06 17:33:52,-21.3585,55.7679,80.15,80,96,15.08
534,Otkaznoye,RU,2022-02-06 17:35:06,44.3264,43.8608,35.64,78,92,10.25
535,Itarema,BR,2022-02-06 17:35:06,-2.9248,-39.9167,85.86,61,26,14.2
536,Male,MV,2022-02-06 17:35:06,4.1748,73.5089,82.35,74,75,10.36
537,Georgetown,MY,2022-02-06 17:32:07,5.4112,100.3354,76.98,94,40,0.0
538,Upernavik,GL,2022-02-06 17:28:13,72.7868,-56.1549,-9.54,93,100,5.44
539,Hofn,IS,2022-02-06 17:25:47,64.2539,-15.2082,28.74,62,2,13.71
540,Dingle,PH,2022-02-06 17:27:02,10.9995,122.6711,74.84,88,49,8.12
541,Nokia,FI,2022-02-06 17:31:16,61.4667,23.5,32.68,94,75,8.05
542,Vardo,NO,2022-02-06 17:34:51,70.3705,31.1107,26.58,74,75,20.71
543,Saldanha,ZA,2022-02-06 17:32:56,-33.0117,17.9442,71.65,96,43,8.5
544,Poltavka,RU,2022-02-06 17:36:07,54.3663,71.7632,-0.45,91,41,6.67
545,Ribeira Grande,PT,2022-02-06 17:35:00,38.5167,-28.7,63.0,82,40,11.5
546,Cape Town,ZA,2022-02-06 17:30:45,-33.9258,18.4232,74.88,53,0,1.01
547,Bordighera,IT,2022-02-06 17:36:08,43.7806,7.6645,55.35,85,68,1.99
548,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
549,Bambous Virieux,MU,2022-02-06 17:36:08,-20.3428,57.7575,79.21,83,40,11.5
550,Albany,US,2022-02-06 17:36:08,42.6001,-73.9662,27.63,47,16,3.0
551,Ostrovnoy,RU,2022-02-06 17:36:09,68.0531,39.5131,14.32,85,100,22.28
552,Bredasdorp,ZA,2022-02-06 17:35:04,-34.5322,20.0403,74.52,60,20,8.05
553,Punta Arenas,CL,2022-02-06 17:36:09,-53.15,-70.9167,69.91,46,75,17.27
554,Iqaluit,CA,2022-02-06 17:28:10,63.7506,-68.5145,-32.31,66,20,4.0
555,San Cristobal,VE,2022-02-06 17:28:07,7.7669,-72.225,68.18,53,87,4.41
556,Upernavik,GL,2022-02-06 17:28:13,72.7868,-56.1549,-9.54,93,100,5.44
557,Busselton,AU,2022-02-06 17:32:57,-33.65,115.3333,55.09,66,71,16.82
558,Carnarvon,AU,2022-02-06 17:33:56,-24.8667,113.6333,75.27,69,40,18.41
559,Port Alfred,ZA,2022-02-06 17:32:44,-33.5906,26.891,75.43,82,3,28.25
560,Saldanha,ZA,2022-02-06 17:32:56,-33.0117,17.9442,71.65,96,43,8.5
561,Nicoya,CR,2022-02-06 17:36:10,10.1483,-85.452,85.55,35,5,11.81
562,Quatre Cocos,MU,2022-02-06 17:33:49,-20.2078,57.7625,79.09,82,58,10.67
563,Bredasdorp,ZA,2022-02-06 17:35:04,-34.5322,20.0403,74.52,60,20,8.05
564,Faya,SA,2022-02-06 17:24:53,18.3851,42.4509,55.51,70,5,4.29
565,Busselton,AU,2022-02-06 17:32:57,-33.65,115.3333,55.09,66,71,16.82
566,Viedma,AR,2022-02-06 17:36:11,-40.8135,-62.9967,74.28,30,13,7.05
567,Sosnovoborsk,RU,2022-02-06 17:36:11,56.1325,93.3589,22.55,95,100,3.44
568,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
569,Hofn,IS,2022-02-06 17:25:47,64.2539,-15.2082,28.74,62,2,13.71
570,Mar Del Plata,AR,2022-02-06 17:35:18,-38.0023,-57.5575,66.22,89,100,24.0
571,Georgetown,MY,2022-02-06 17:32:07,5.4112,100.3354,76.98,94,40,0.0
572,Upernavik,GL,2022-02-06 17:28:13,72.7868,-56.1549,-9.54,93,100,5.44
573,Upernavik,GL,2022-02-06 17:28:13,72.7868,-56.1549,-9.54,93,100,5.44
574,Salamanca,ES,2022-02-06 17:36:12,40.8333,-6.0,47.98,55,58,6.8
575,East London,ZA,2022-02-06 17:34:02,-33.0153,27.9116,74.34,88,40,16.11
576,Maroantsetra,MG,2022-02-06 17:36:12,-15.4333,49.7333,79.86,83,82,2.06
577,Necochea,AR,2022-02-06 17:28:48,-38.5473,-58.7368,64.04,74,95,19.86
578,Llanes,ES,2022-02-06 17:36:13,43.4198,-4.7549,52.9,73,86,8.21
579,Busselton,AU,2022-02-06 17:32:57,-33.65,115.3333,55.09,66,71,16.82
580,Port Elizabeth,ZA,2022-02-06 17:32:52,-33.918,25.5701,79.11,83,20,13.8
581,Clyde River,CA,2022-02-06 17:36:13,70.4692,-68.5914,-32.57,68,0,5.75
582,Walvis Bay,NA,2022-02-06 17:36:14,-22.9575,14.5053,76.15,60,36,9.22
583,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
584,Dikson,RU,2022-02-06 17:28:04,73.5069,80.5464,-21.78,99,68,8.68
585,Orito,CO,2022-02-06 17:37:14,0.6766,-76.8771,81.99,84,94,2.64
586,Mali,GN,2022-02-06 17:37:15,12.079,-12.2982,87.12,8,6,4.79
587,Ushuaia,AR,2022-02-06 17:32:43,-54.8,-68.3,55.06,58,75,5.75
